,type,city,latitude,longitude,price_range,rating,votes,photo_count,delivery,area,chain_restaurant,indian,asian,western,middle_eastern,fast_food,others,highlights_count
26534,Café/Bakery,Bangalore,12.91258626,77.65152682,1,4.1,93,91,1,191791,0,0,0,0,0,1,0,6
26535,Café/Bakery,Bangalore,12.91424521,77.67762735,2,4.0,103,72,1,191791,1,0,0,0,0,1,0,9
26536,Café/Bakery,Bangalore,12.97039315,77.60682005,2,4.0,111,62,1,191791,1,0,0,0,0,1,0,8
26537,Café/Bakery,Bangalore,12.958889,77.66010951,2,4.1,106,60,1,191791,1,0,0,0,0,1,0,9
26538,Café/Bakery,Bangalore,12.97306278,77.57488433,1,4.0,84,85,0,191791,0,0,0,0,0,1,0,8
26539,Café/Bakery,Bangalore,13.00067059,77.57228225,1,4.2,88,41,0,191791,1,0,0,0,0,1,0,8
26540,Café/Bakery,Bangalore,12.99407578,77.70039368,2,4.1,88,78,1,191791,1,0,0,0,0,1,0,10
26541,Café/Bakery,Bangalore,12.91101645,77.55157962,2,4.0,102,75,1,191791,1,0,0,0,0,1,0,9
26542,Café/Bakery,Bangalore,12.91862554,77.67045949,2,3.7,76,165,1,191791,1,0,0,0,0,1,0,11
26543,Café/Bakery,Bangalore,12.9305155,77.62290459,2,3.9,80,71,1,191791,1,0,0,0,0,1,0,8
26544,Café/Bakery,Bangalore,12.92123984,77.63784785,1,3.7,88,37,0,191791,0,0,0,0,0,0,1,7
26545,Café/Bakery,Bangalore,13.09922436,77.57695064,2,3.8,72,92,1,191791,1,0,0,0,0,1,0,11
26546,Café/Bakery,Bangalore,12.93055112,77.62279227,1,3.8,75,61,1,191791,1,0,0,0,0,1,0,9
26547,Café/Bakery,Bangalore,12.93876314,77.62577891,1,3.9,83,38,0,191791,0,1,0,0,0,1,0,10
26548,Café/Bakery,Bangalore,12.97229139,77.53846094,2,3.9,86,61,1,191791,1,0,0,0,0,1,0,9
26549,Café/Bakery,Bangalore,13.06687008,77.50321001,2,4.3,85,54,1,191791,1,0,0,0,0,1,0,8
26550,Café/Bakery,Bangalore,12.97193462,77.65479069,1,2.9,67,53,1,191791,0,0,0,0,0,1,0,9
26551,Café/Bakery,Bangalore,12.91421645,77.58573219,1,4.1,60,9,1,191791,0,0,0,0,0,1,0,8
26552,Café/Bakery,Bangalore,13.03834267,77.57400122,1,3.9,63,44,0,191791,0,0,0,0,0,1,1,8
26553,Café/Bakery,Bangalore,12.995504,77.539845,1,3.9,68,127,1,191791,1,0,0,0,0,0,0,7
26554,Café/Bakery,Bangalore,13.06398035,77.58677624,1,3.7,68,15,1,191791,1,0,0,0,0,1,0,10
26555,Café/Bakery,Bangalore,12.90609643,77.59508573,1,2.9,62,28,0,191791,0,0,0,0,0,1,0,8
26556,Café/Bakery,Bangalore,13.00462145,77.57123251,2,4.0,73,52,1,191791,1,0,0,0,0,1,0,10
26557,Café/Bakery,Bangalore,12.9557175,77.72806641,1,3.4,39,32,1,191791,0,0,0,0,0,1,0,5
26558,Casual Dining,Bangalore,12.90629905,77.59065136,1,3.7,50,36,0,191791,0,1,1,0,0,0,0,12
26559,Café/Bakery,Bangalore,12.98687997,77.53976248,1,3.5,50,52,0,191791,0,1,0,0,0,1,0,12
26560,Café/Bakery,Bangalore,13.0089146,77.6430966,1,3.9,56,20,1,191791,0,0,0,0,0,1,0,6
26561,Café/Bakery,Bangalore,13.02396127,77.60309581,2,3.9,64,55,1,191791,1,0,0,0,0,1,0,10
26562,Café/Bakery,Bangalore,12.99192907,77.70273753,1,3.0,57,34,1,191791,0,1,0,0,0,1,0,11
26563,Café/Bakery,Bangalore,12.91481318,77.63823207,2,3.9,63,60,1,191791,1,0,0,0,0,1,0,10
26564,Café/Bakery,Bangalore,13.03449491,77.56830588,2,3.8,57,73,1,191791,1,0,0,0,0,1,0,9
26565,Café/Bakery,Bangalore,12.92787286,77.58095786,2,3.2,36,90,1,191791,1,0,0,0,0,1,0,10
26566,Café/Bakery,Bangalore,12.9122524,77.63257831,1,3.0,54,28,0,191791,0,0,0,0,0,1,0,10
26567,Café/Bakery,Bangalore,12.93734074,77.62442373,1,3.7,41,29,1,191791,0,0,0,0,0,1,0,9
26568,Café/Bakery,Bangalore,13.02399198,77.6916714,2,3.9,50,63,1,191791,1,0,0,0,0,1,0,10
26569,Café/Bakery,Bangalore,12.91778993,77.52048276,1,3.6,48,35,0,191791,0,1,0,0,0,1,0,11
26570,Café/Bakery,Bangalore,12.94526173,77.57109169,1,3.7,29,57,0,191791,1,0,0,0,0,1,0,6
26571,Café/Bakery,Bangalore,12.97823435,77.63668545,1,2.9,57,11,0,191791,0,0,0,0,0,1,0,8
26572,Café/Bakery,Bangalore,13.00060296,77.61466753,1,3.9,52,42,0,191791,1,0,0,0,0,1,0,9
26573,Café/Bakery,Bangalore,12.9769,77.7267,1,3.7,14,56,1,191791,0,0,0,0,0,0,0,5
26574,Café/Bakery,Bangalore,12.92608277,77.56464601,1,3.7,52,34,0,191791,1,0,0,0,0,1,0,9
26575,Café/Bakery,Bangalore,13.00297336,77.66101476,1,3.9,50,9,1,191791,0,0,0,0,0,1,0,9
26576,Café/Bakery,Bangalore,12.90915989,77.68843833,1,3.5,12,56,1,191791,0,0,0,0,0,0,0,6
26577,Café/Bakery,Bangalore,12.9502,77.6996,1,3.5,10,62,1,191791,0,0,0,0,0,0,1,6
26578,Café/Bakery,Bangalore,12.94369951,77.57034604,1,3.6,50,17,0,191791,0,0,0,0,0,1,0,7
26579,Café/Bakery,Bangalore,12.93608988,77.619582,1,3.8,38,16,1,191791,0,0,0,0,0,1,0,7
26580,Café/Bakery,Bangalore,12.92181596,77.4841271,2,4.0,63,55,1,191791,1,0,0,0,0,1,0,11
26581,Café/Bakery,Bangalore,12.97881034,77.63622981,1,3.9,40,28,1,191791,1,0,0,0,0,0,0,6
26582,Café/Bakery,Bangalore,13.12153892,77.62220319,2,4.2,48,62,1,191791,1,0,0,0,0,1,0,10
26583,Café/Bakery,Bangalore,12.99630705,77.57130325,1,3.8,31,57,0,191791,0,0,0,0,0,1,0,6
26584,Café/Bakery,Bangalore,12.96531159,77.58398775,1,3.8,34,37,0,191791,0,0,0,0,0,0,0,7
26585,Café/Bakery,Bangalore,12.97387532,77.50978209,1,3.9,54,12,0,191791,0,0,0,0,0,1,1,8
26586,Café/Bakery,Bangalore,12.84616346,77.65881669,2,3.4,30,58,0,191791,0,0,0,0,0,0,0,9
26587,Café/Bakery,Bangalore,12.97570722,77.72691496,2,3.7,37,46,0,191791,0,0,0,0,0,0,0,11
26588,Café/Bakery,Bangalore,12.91572591,77.5206333,1,3.5,31,122,1,191791,1,0,0,0,0,0,0,8
26589,Café/Bakery,Bangalore,12.93544353,77.61879109,1,3.8,37,12,0,191791,1,0,0,0,0,0,0,7
26590,Café/Bakery,Bangalore,12.93078378,77.58146346,1,3.8,35,23,0,191791,0,0,0,0,0,0,1,8
26591,Café/Bakery,Bangalore,12.95693184,77.69916482,1,3.7,27,18,1,191791,0,0,0,0,0,1,0,8
26592,Café/Bakery,Bangalore,12.97049084,77.68181562,1,3.2,32,34,1,191791,0,0,0,0,0,1,0,7
26593,Quick Bites,Bangalore,13.1027537,77.57221956,1,4.0,378,17,1,191791,0,1,0,0,0,0,0,7
26594,Quick Bites,Bangalore,12.916788,77.605142,1,3.3,84,12,1,191791,0,1,0,0,0,0,0,7
26595,Quick Bites,Bangalore,13.041468,77.621782,1,3.3,93,3,1,191791,0,1,1,0,0,0,0,8
26596,Quick Bites,Bangalore,12.97911941,77.57674646,1,3.7,81,15,0,191791,1,1,0,0,0,0,0,10
26597,Quick Bites,Bangalore,13.08169573,77.5927341,2,3.7,65,40,0,191791,0,1,1,0,0,0,0,8
26598,Quick Bites,Bangalore,13.04844292,77.50797629,1,3.3,34,3,1,191791,0,1,0,0,0,0,0,7
26599,Quick Bites,Bangalore,13.09405433,77.48812862,1,3.7,20,40,0,191791,0,1,1,0,0,0,0,9
26600,Quick Bites,Bangalore,12.95591567,77.5189596,2,2.8,24,2,0,191791,0,1,1,0,0,0,0,9
26601,Quick Bites,Bangalore,12.79291915,77.50532325,1,3.4,5,11,0,191791,0,1,1,0,0,0,0,7
26602,Quick Bites,Bangalore,13.07741821,77.59241458,2,3.5,13,1,0,191791,0,1,1,0,0,0,0,7
26603,Quick Bites,Bangalore,13.04111641,77.76062295,1,3.2,6,4,0,191791,0,1,1,0,0,0,0,11
26604,Quick Bites,Bangalore,12.96894446,77.69348055,1,3.3,5,0,0,191791,0,1,0,0,0,0,0,5
26605,Quick Bites,Bangalore,12.92007746,77.63279457,1,0.0,3,0,0,191791,0,1,0,0,0,0,0,7
26606,Quick Bites,Bangalore,12.92301526,77.49601934,2,0.0,2,1,0,191791,0,1,1,0,0,0,0,8
26607,Bar,Bangalore,13.0247031,77.7614997,4,4.4,2299,1465,1,191791,0,1,0,0,0,0,0,24
26608,Bar,Bangalore,12.89743918,77.59932362,3,4.4,2508,3269,0,191791,0,1,0,0,0,1,0,14
26609,Bar,Bangalore,12.91061219,77.68462557,3,4.4,2313,1933,0,191791,0,0,0,0,0,1,0,27
26610,Bar,Bangalore,13.06349503,77.59116936,3,4.3,3322,2542,1,191791,0,1,0,0,0,0,0,23
26611,Bar,Bangalore,12.912297,77.636779,4,4.5,237,503,0,191791,0,0,0,1,0,1,0,19
26612,Bar,Bangalore,13.0215447,77.64050692,4,4.4,2590,2217,1,191791,0,0,0,1,0,1,0,19
26613,Bar,Bangalore,13.0229836,77.64312174,3,4.2,910,620,0,191791,0,1,0,1,0,0,0,22
26614,Bar,Bangalore,12.996397,77.695505,3,4.2,1335,1630,0,191791,0,1,0,0,0,0,0,20
26615,Bar,Bangalore,12.96558669,77.59844553,4,4.4,734,813,0,191791,0,1,0,0,0,1,0,23
26616,Bar,Bangalore,12.90658271,77.58969214,3,4.4,4484,2904,1,191791,0,0,0,1,0,0,0,19
26617,Bar,Bangalore,13.02226366,77.64351368,3,4.2,647,719,1,191791,0,0,0,0,0,1,0,20
26618,Bar,Bangalore,12.906799,77.595194,3,4.1,320,290,0,191791,0,1,0,1,0,1,0,20
26619,Bar,Bangalore,13.01912352,77.707594,3,2.8,72,30,0,191791,0,1,1,0,0,0,0,18
26620,Casual Dining,Bangalore,12.99885749,77.57001176,1,4.0,369,51,1,191791,0,1,0,0,0,0,0,9
26621,Casual Dining,Bangalore,12.92449592,77.61468966,1,4.3,345,55,0,191791,0,1,0,0,0,0,0,9
26622,Casual Dining,Bangalore,13.01920812,77.63778482,1,4.3,272,71,0,191791,0,1,0,0,0,0,0,9
26623,Casual Dining,Bangalore,12.92595794,77.67789155,1,3.9,144,22,1,191791,0,1,0,0,0,0,0,7
26624,Casual Dining,Bangalore,12.93661957,77.60839283,1,4.3,192,38,0,191791,0,1,1,0,0,0,0,9
26625,Casual Dining,Bangalore,12.93645128,77.61992935,1,4.1,190,43,0,191791,0,1,0,0,0,0,0,8
26626,Casual Dining,Bangalore,12.97143147,77.64717188,1,3.6,146,48,1,191791,0,1,0,0,0,0,0,10
26627,Casual Dining,Bangalore,12.9790645,77.6935332,1,3.0,114,6,1,191791,0,1,0,0,0,0,0,9
26628,Casual Dining,Bangalore,13.09831034,77.58220308,1,3.9,156,13,1,191791,0,1,0,0,0,0,0,7
26629,Casual Dining,Bangalore,12.95812247,77.64104571,1,3.0,142,9,1,191791,1,1,1,0,0,0,0,6
26630,Casual Dining,Bangalore,13.04148844,77.62182936,1,3.0,62,6,1,191791,1,1,0,0,0,0,0,9
26631,Casual Dining,Bangalore,12.96079583,77.65732773,1,3.8,50,19,1,191791,0,1,0,0,0,0,0,9
26632,Casual Dining,Bangalore,13.04483342,77.57473212,1,3.6,39,13,1,191791,0,0,1,0,0,0,0,7
26633,Casual Dining,Bangalore,12.8815256,77.59575896,1,3.7,58,7,0,191791,0,1,0,0,0,0,0,7
26634,Quick Bites,Bangalore,13.02395245,77.65864737,1,3.3,36,4,0,191791,0,1,1,0,0,0,0,9
26635,Casual Dining,Bangalore,13.01388747,77.66392361,1,3.8,58,7,0,191791,0,1,1,0,0,0,0,8
26636,Casual Dining,Bangalore,12.95015419,77.59659212,1,3.7,37,7,1,191791,0,1,1,0,0,0,0,9
26637,Casual Dining,Bangalore,12.93651827,77.60834791,1,3.9,50,2,0,191791,0,1,1,0,0,0,0,8
26638,Casual Dining,Bangalore,12.95458845,77.64129113,1,3.4,30,9,0,191791,0,1,0,0,0,0,0,5
26639,Casual Dining,Bangalore,12.93642841,77.62021769,1,3.7,35,8,0,191791,0,1,0,0,0,0,0,8
26640,Casual Dining,Bangalore,13.03251025,77.56562434,1,3.8,29,9,0,191791,0,1,0,0,0,0,0,7
26641,Casual Dining,Bangalore,13.03252625,77.56553281,1,3.7,36,3,0,191791,0,1,0,0,0,0,0,9
26642,Casual Dining,Bangalore,12.9377028,77.54969705,1,3.8,32,5,0,191791,0,1,0,0,0,0,0,7
26643,Casual Dining,Bangalore,12.9135475,77.58621834,1,3.7,29,3,0,191791,0,0,0,0,0,0,0,8
26644,Casual Dining,Bangalore,12.93653853,77.61977781,1,3.6,24,4,0,191791,0,1,0,0,0,0,0,6
26645,Casual Dining,Bangalore,12.95613819,77.71550048,1,2.7,20,3,0,191791,1,1,1,0,0,0,0,3
26646,Casual Dining,Bangalore,12.850831,77.65718255,1,3.5,19,16,0,191791,0,1,0,0,0,0,0,6
26647,Casual Dining,Bangalore,12.99455045,77.66329497,1,3.6,18,13,0,191791,0,1,1,0,0,0,0,8
26648,Casual Dining,Bangalore,12.98461985,77.6793205,1,3.7,17,3,1,191791,0,1,0,0,0,0,0,7
26649,Casual Dining,Bangalore,12.93819098,77.69441664,1,3.6,18,4,0,191791,0,1,0,0,0,0,0,7
26650,Casual Dining,Bangalore,12.92181172,77.63384096,1,3.4,20,0,0,191791,1,1,0,0,0,0,0,5
26651,Casual Dining,Bangalore,12.92690233,77.67787412,1,3.3,9,12,0,191791,0,1,1,0,0,0,0,11
26652,Casual Dining,Bangalore,13.04184839,77.61574309,1,3.4,9,2,1,191791,1,1,0,0,0,0,0,4
26653,Casual Dining,Bangalore,12.83900394,77.65803449,1,3.2,11,9,0,191791,0,1,0,0,0,0,0,5
26654,Casual Dining,Bangalore,13.05507973,77.59937525,1,3.5,18,2,0,191791,0,1,0,0,0,0,0,7
26655,Casual Dining,Bangalore,12.99627765,77.5711336,1,3.3,13,1,0,191791,0,1,0,0,0,0,0,7
26656,Casual Dining,Bangalore,12.98474138,77.7330951,1,3.0,18,3,0,191791,0,1,0,0,0,0,0,5
26657,Casual Dining,Bangalore,12.90911708,77.63870113,1,3.1,11,6,0,191791,0,1,0,0,0,0,0,7
26658,Casual Dining,Bangalore,12.89172929,77.63864413,1,3.6,9,9,0,191791,0,1,0,0,0,0,0,10
26659,Casual Dining,Bangalore,13.0410929,77.62226924,1,0.0,3,2,0,191791,0,1,1,0,0,0,0,9
26660,Casual Dining,Bangalore,12.8873279,77.62469195,1,3.5,10,2,0,191791,0,1,0,0,0,0,0,9
26661,Casual Dining,Bangalore,12.91086481,77.56443042,1,3.4,13,4,0,191791,0,1,0,0,0,0,0,8
26662,Casual Dining,Bangalore,12.899126,77.602856,1,3.5,11,0,0,191791,0,1,0,0,0,0,0,6
26663,Casual Dining,Bangalore,12.984265,77.734087,1,0.0,2,1,0,191791,0,1,0,0,0,0,0,5
26664,Casual Dining,Bangalore,12.97759105,77.65837312,1,3.2,9,3,0,191791,0,1,0,0,0,0,0,8
26665,Casual Dining,Bangalore,12.98012404,77.66562514,1,3.2,10,4,0,191791,0,1,0,0,0,0,0,7
26666,Casual Dining,Bangalore,12.92739479,77.67644282,1,3.4,11,2,0,191791,0,1,0,0,0,0,0,9
26667,Casual Dining,Bangalore,12.98936255,77.60900673,1,3.3,7,1,0,191791,0,1,0,0,0,0,0,6
26668,Casual Dining,Bangalore,12.9049977,77.63199024,1,3.2,8,1,0,191791,0,1,0,0,0,0,0,9
26669,Casual Dining,Bangalore,12.98196406,77.63944745,1,3.3,7,2,0,191791,0,1,0,0,0,0,0,6
26670,Casual Dining,Bangalore,12.87012261,77.6577666,1,3.4,8,3,0,191791,1,1,0,0,0,0,0,6
26671,Casual Dining,Bangalore,12.95967447,77.70235967,1,3.2,9,0,0,191791,1,1,1,0,0,0,0,9
26672,Casual Dining,Bangalore,12.91230632,77.57749714,1,3.3,6,2,0,191791,0,1,0,0,0,0,0,5
26673,Casual Dining,Bangalore,13.04144631,77.62204863,1,3.2,5,2,0,191791,0,1,1,0,0,0,0,6
26674,Casual Dining,Bangalore,13.05789771,77.59599399,1,3.4,8,0,0,191791,0,1,0,0,0,0,0,4
26675,Casual Dining,Bangalore,12.92301755,77.50512913,1,3.2,7,0,0,191791,0,1,1,0,0,0,0,5
26676,Casual Dining,Bangalore,12.98564243,77.74491459,1,3.3,4,3,0,191791,0,1,0,0,0,0,0,6
26677,Casual Dining,Bangalore,12.93731231,77.63099883,1,3.3,5,1,0,191791,0,1,0,0,0,0,0,6
26678,Casual Dining,Bangalore,12.91890396,77.68513553,2,0.0,3,1,0,191791,0,1,1,0,0,0,0,8
26679,Casual Dining,Bangalore,12.97772239,77.6580593,1,0.0,3,1,0,191791,0,1,0,0,0,0,0,5
26680,Casual Dining,Bangalore,12.90266004,77.56143373,1,3.2,6,0,0,191791,0,1,0,0,0,0,0,5
26681,Casual Dining,Bangalore,12.9337463,77.61853661,1,3.2,4,1,0,191791,0,1,0,0,0,0,0,6
26682,Casual Dining,Bangalore,13.10369971,77.60486037,1,3.3,4,8,0,191791,0,1,0,0,0,0,0,4
26683,Casual Dining,Bangalore,13.00660992,77.56923594,1,0.0,3,1,0,191791,0,1,0,0,0,0,0,6
26684,Casual Dining,Bangalore,12.92756896,77.67650586,1,0.0,3,2,0,191791,0,1,0,0,0,0,0,6
26685,Casual Dining,Bangalore,12.92205517,77.63390299,1,0.0,3,2,0,191791,0,1,0,0,0,0,0,6
26686,Casual Dining,Bangalore,12.851574,77.658632,1,0.0,3,0,0,191791,0,1,1,0,0,0,0,7
26687,Casual Dining,Bangalore,12.924728,77.610114,1,3.4,4,3,0,191791,0,1,0,0,0,0,0,7
26688,Casual Dining,Bangalore,13.03404676,77.56723233,1,0.0,2,1,0,191791,0,1,0,0,0,0,0,7
26689,Casual Dining,Bangalore,12.93594508,77.61954031,1,0.0,2,1,0,191791,0,1,0,0,0,0,0,6
26690,Casual Dining,Bangalore,13.07252043,77.56718606,1,0.0,2,0,0,191791,0,1,0,0,0,0,0,9
26691,Casual Dining,Bangalore,12.9290986,77.67644752,1,0.0,3,0,0,191791,0,1,0,0,0,0,0,6
26692,Casual Dining,Bangalore,12.92375902,77.63421547,1,0.0,2,0,0,191791,0,1,0,0,0,0,0,8
26693,Casual Dining,Bangalore,12.90638815,77.6280599,1,0.0,2,0,0,191791,0,1,0,0,0,0,0,9
26694,Casual Dining,Bangalore,12.93968625,77.56005373,1,0.0,2,0,0,191791,0,1,0,0,0,0,0,8
26695,Casual Dining,Bangalore,12.96606306,77.71422174,1,0.0,2,1,0,191791,0,1,1,0,0,0,0,6
26696,Casual Dining,Bangalore,13.02029524,77.53193881,1,0.0,2,0,0,191791,0,1,0,0,0,0,0,7
26697,Casual Dining,Bangalore,12.899314,77.712904,1,3.7,0,0,0,191791,0,1,0,0,0,0,0,8
26698,Quick Bites,Bangalore,13.02111743,77.64203411,1,3.7,39,17,1,191791,0,1,0,0,0,1,0,9
26699,Other,Bangalore,12.996873,77.55573,1,3.3,4,0,1,191791,0,0,0,0,0,0,0,3
26700,Café/Bakery,Bangalore,12.92857641,77.58591458,1,4.2,879,187,0,191791,0,0,0,0,0,0,1,6
26701,Quick Bites,Bangalore,12.96748596,77.53581461,1,4.0,602,368,1,191791,1,0,1,0,0,1,1,9
26702,Café/Bakery,Bangalore,12.91265697,77.65192442,1,4.1,354,183,1,191791,1,0,0,0,0,1,0,12
26703,Café/Bakery,Bangalore,12.93477366,77.61280976,1,3.9,426,39,1,191791,0,0,0,0,0,0,1,4
26704,Café/Bakery,Bangalore,12.93474523,77.61597309,1,4.1,320,193,1,191791,1,0,0,0,0,1,0,9
26705,Café/Bakery,Bangalore,12.93444656,77.61616487,1,4.1,260,206,1,191791,1,0,0,0,0,1,1,8
26706,Café/Bakery,Bangalore,12.91094716,77.60645226,1,4.2,254,421,1,191791,1,0,0,0,0,0,1,8
26707,Café/Bakery,Bangalore,12.92592363,77.63349228,1,4.6,172,337,1,191791,1,0,0,0,0,0,1,8
26708,Café/Bakery,Bangalore,12.89069358,77.59699948,2,4.3,301,157,1,191791,1,0,0,0,0,1,1,6
26709,Café/Bakery,Bangalore,12.97057905,77.6473365,1,4.2,206,175,1,191791,1,0,0,0,0,1,1,7
26710,Café/Bakery,Bangalore,12.91284652,77.6802462,1,3.9,275,176,1,191791,1,0,0,0,0,1,0,7
26711,Café/Bakery,Bangalore,12.9386955,77.62585703,1,4.0,304,176,0,191791,1,0,0,0,0,1,0,8
26712,Café/Bakery,Bangalore,12.93527884,77.61392154,1,4.2,255,144,0,191791,1,0,0,0,0,0,1,11
26713,Quick Bites,Bangalore,12.97997408,77.64060382,2,3.9,290,93,1,191791,0,0,0,0,0,1,1,10
26714,Café/Bakery,Bangalore,12.97334408,77.61681765,1,3.9,275,154,1,191791,1,0,0,0,0,1,0,9
26715,Café/Bakery,Bangalore,12.91713537,77.57788975,1,4.5,177,211,1,191791,0,0,0,0,0,1,1,7
26716,Café/Bakery,Bangalore,12.91220175,77.63836753,1,4.1,209,143,1,191791,1,0,0,0,0,1,1,6
26717,Café/Bakery,Bangalore,12.92733858,77.58629814,1,3.9,217,162,1,191791,1,0,0,0,0,1,1,9
26718,Café/Bakery,Bangalore,12.93412339,77.6292735,1,4.1,273,100,0,191791,1,0,0,0,0,0,1,5
26719,Café/Bakery,Bangalore,12.94087926,77.61975098,1,4.0,250,36,1,191791,0,0,0,0,0,1,1,7
26720,Café/Bakery,Bangalore,12.99196043,77.70279385,1,4.1,200,147,1,191791,0,0,0,0,0,1,1,11
26721,Café/Bakery,Bangalore,12.955884,77.713025,1,4.5,159,194,1,191791,0,0,0,0,0,0,1,6
26722,Café/Bakery,Bangalore,13.20005236,77.70989265,1,4.1,238,174,0,191791,1,0,0,0,0,1,0,6
26723,Café/Bakery,Bangalore,12.92716931,77.58598465,1,4.3,117,210,1,191791,1,0,0,0,0,0,1,8
26724,Café/Bakery,Bangalore,12.92628472,77.58482996,1,3.3,220,173,1,191791,1,0,0,0,0,1,0,8
26725,Café/Bakery,Bangalore,12.93128963,77.58349154,1,4.1,228,99,0,191791,0,0,0,0,0,0,1,6
26726,Café/Bakery,Bangalore,12.91399782,77.61103179,1,4.3,92,91,1,191791,0,0,0,0,0,0,1,9
26727,Café/Bakery,Bangalore,12.97010694,77.63897806,1,4.1,195,145,1,191791,1,0,0,0,0,1,0,9
26728,Quick Bites,Bangalore,12.965924,77.733354,1,4.1,211,36,1,191791,0,1,0,0,0,0,1,8
26729,Café/Bakery,Bangalore,12.93466288,77.61694875,1,4.0,155,169,0,191791,0,0,0,0,0,1,1,14
26730,Café/Bakery,Bangalore,13.02830211,77.57165998,2,4.1,200,119,1,191791,1,0,0,0,0,1,1,12
26731,Café/Bakery,Bangalore,12.92424822,77.56561697,1,4.2,169,93,0,191791,1,0,0,0,0,1,1,5
26732,Café/Bakery,Bangalore,12.92960412,77.63411187,1,4.1,218,36,1,191791,0,0,0,0,0,0,1,8
26733,Café/Bakery,Bangalore,12.94151056,77.62170866,1,3.9,165,148,1,191791,0,0,0,0,0,1,1,7
26734,Café/Bakery,Bangalore,12.98271712,77.61069015,1,3.9,182,97,1,191791,0,0,0,0,0,0,1,7
26735,Café/Bakery,Bangalore,12.93451028,77.61645421,1,4.1,221,32,1,191791,1,0,0,0,0,0,1,7
26736,Café/Bakery,Bangalore,12.986119,77.595602,1,3.9,158,156,1,191791,1,0,0,0,0,1,0,14
26737,Café/Bakery,Bangalore,13.00080942,77.61391416,1,4.1,103,148,0,191791,0,0,0,0,0,0,1,6
26738,Café/Bakery,Bangalore,12.93446748,77.61638951,1,4.0,173,84,1,191791,1,0,0,0,0,1,1,8
26739,Café/Bakery,Bangalore,12.85171357,77.6639159,1,3.6,182,42,1,191791,1,1,0,0,0,1,1,7
26740,Café/Bakery,Bangalore,12.90866572,77.64895478,1,4.0,141,83,1,191791,0,0,0,0,0,1,1,8
26741,Café/Bakery,Bangalore,12.93079097,77.63300411,2,4.2,134,130,0,191791,1,0,0,0,0,1,1,9
26742,Café/Bakery,Bangalore,12.90946676,77.56458465,1,3.9,181,20,1,191791,1,0,0,0,0,1,1,5
26743,Café/Bakery,Bangalore,12.96016033,77.64494229,1,3.9,184,102,1,191791,1,0,0,0,0,1,0,10
26744,Café/Bakery,Bangalore,12.85026877,77.6562877,1,3.8,168,31,1,191791,0,0,0,0,0,1,1,7
26745,Quick Bites,Bangalore,12.92318127,77.48475071,2,4.1,160,69,1,191791,0,0,0,0,0,1,1,9
26746,Café/Bakery,Bangalore,12.96411086,77.71262381,1,4.0,137,100,1,191791,1,0,0,0,0,1,0,9
26747,Café/Bakery,Bangalore,12.92730329,77.67223176,1,3.9,169,15,1,191791,1,0,0,0,0,0,1,5
26748,Café/Bakery,Bangalore,12.91984871,77.6130458,1,4.1,163,18,1,191791,1,0,0,0,0,0,1,4
26749,Café/Bakery,Bangalore,12.87647067,77.59617403,1,4.0,166,11,1,191791,0,0,0,0,0,0,1,4
26750,Café/Bakery,Bangalore,12.9696639,77.63887312,1,4.0,133,87,0,191791,1,0,0,0,0,0,1,11
26751,Café/Bakery,Bangalore,12.94163244,77.62154739,1,3.7,150,18,1,191791,0,0,0,0,0,1,0,6
26752,Café/Bakery,Bangalore,12.93676825,77.62019489,1,4.0,151,48,0,191791,1,0,0,0,0,1,0,5
26753,Café/Bakery,Bangalore,12.949568,77.699645,1,4.2,118,53,1,191791,1,0,0,0,0,0,1,7
26754,Café/Bakery,Bangalore,13.00849123,77.56948337,1,4.1,120,114,1,191791,1,0,0,0,0,1,0,7
26755,Café/Bakery,Bangalore,12.9136207,77.60520671,1,4.1,133,95,1,191791,1,0,0,0,0,1,0,10
26756,Café/Bakery,Bangalore,12.96876116,77.64882915,1,4.1,144,41,1,191791,0,0,0,0,0,1,1,5
26757,Café/Bakery,Bangalore,13.01440196,77.63509925,1,4.0,141,49,0,191791,0,0,0,0,0,0,1,7
26758,Café/Bakery,Bangalore,12.9412547,77.69609537,1,3.9,115,74,1,191791,1,0,0,0,0,0,1,9
26759,Café/Bakery,Bangalore,12.87590588,77.59566542,1,4.0,142,96,1,191791,1,0,0,0,0,1,0,11
26760,Café/Bakery,Bangalore,13.02812539,77.57280864,1,3.9,136,62,1,191791,1,0,0,0,0,1,1,7
26761,Café/Bakery,Bangalore,12.9307962,77.63309263,1,4.0,128,110,1,191791,1,0,0,0,0,1,0,10
26762,Café/Bakery,Bangalore,12.91058409,77.6519224,2,4.0,122,90,0,191791,1,0,0,0,0,1,1,8
26763,Café/Bakery,Bangalore,12.95125663,77.71543711,1,3.7,154,52,1,191791,1,1,0,0,0,1,1,8
26764,Café/Bakery,Bangalore,12.91355011,77.60642275,2,4.1,115,96,0,191791,1,0,0,0,0,1,1,8
26765,Café/Bakery,Bangalore,13.02919973,77.57871285,1,4.2,142,46,1,191791,0,0,0,0,0,0,1,5
26766,Quick Bites,Bangalore,12.98228848,77.60595571,1,4.1,86,95,1,191791,0,0,0,0,0,1,1,14
26767,Café/Bakery,Bangalore,12.92339041,77.58143965,1,4.1,103,96,0,191791,0,0,0,0,0,1,1,8
26768,Café/Bakery,Bangalore,12.90641506,77.59253226,2,3.8,133,66,1,191791,1,0,0,0,0,1,1,10
